date,hour_of_day,day_of_week,is_weekend,season,temperature,electricity_demand,gas_demand
3/2/2025,7,6,1,Spring,15.7,526.79,220.61
3/2/2025,8,6,1,Spring,20.9,615.7,175.89
3/2/2025,9,6,1,Spring,23.6,469.53,177.99
3/2/2025,10,6,1,Spring,22.4,533.48,191.03
3/2/2025,11,6,1,Spring,18.1,466.31,241.26
3/2/2025,12,6,1,Spring,18.6,614.82,238.14
3/2/2025,13,6,1,Spring,14.3,618.25,176.44
3/2/2025,14,6,1,Spring,16.2,431.34,208.36
3/2/2025,15,6,1,Spring,11.5,525.54,149.72
3/2/2025,16,6,1,Spring,10.2,619.09,168.77
3/2/2025,17,6,1,Spring,21.6,576.43,220.65
3/2/2025,18,6,1,Spring,21.3,588.02,147.13
3/2/2025,19,6,1,Spring,19.8,571.52,223.2
3/2/2025,20,6,1,Spring,12.9,420.33,215.85
3/2/2025,21,6,1,Spring,17.1,489.59,149.76
3/2/2025,22,6,1,Spring,21.1,701.52,135.75
3/2/2025,23,6,1,Spring,15.3,468.37,248.41
3/3/2025,0,0,0,Spring,22.1,530.28,139.94
3/3/2025,1,0,0,Spring,24.2,367.68,218.91
3/3/2025,2,0,0,Spring,25.3,400.3,204.61
3/3/2025,3,0,0,Spring,18.6,352.49,150.17
3/3/2025,4,0,0,Spring,18.6,456.21,124.29
3/3/2025,5,0,0,Spring,11.8,546.93,161.55
3/3/2025,6,0,0,Spring,17.1,521.27,123.18
3/3/2025,7,0,0,Spring,18.6,468.06,187.46
3/3/2025,8,0,0,Spring,14.2,533.64,134.73
3/3/2025,9,0,0,Spring,14.7,504.52,127.2
3/3/2025,10,0,0,Spring,21.1,357.14,217.16
3/3/2025,11,0,0,Spring,16.8,460.52,152.45
3/3/2025,12,0,0,Spring,15.6,552.52,118.76
3/3/2025,13,0,0,Spring,16.4,542.49,138.32
3/3/2025,14,0,0,Spring,25.3,483.37,110.41
3/3/2025,15,0,0,Spring,17.2,507.7,154.9
3/3/2025,16,0,0,Spring,20.5,481.83,195.11
3/3/2025,17,0,0,Spring,15.8,556.9,218.74
3/3/2025,18,0,0,Spring,21.7,414.01,141.65
3/3/2025,19,0,0,Spring,20.5,513.26,189.88
3/3/2025,20,0,0,Spring,21.2,369.01,147.29
3/3/2025,21,0,0,Spring,18.7,352.66,186.86
3/3/2025,22,0,0,Spring,20.2,572.54,142.11
3/3/2025,23,0,0,Spring,20.8,369.18,125.97
3/4/2025,0,1,0,Spring,17.4,519.47,182.4
3/4/2025,1,1,0,Spring,16.8,575.69,113.49
3/4/2025,2,1,0,Spring,17.6,377.15,214.6
3/4/2025,3,1,0,Spring,22.6,508.26,113.42
3/4/2025,4,1,0,Spring,14.6,429.56,181.16
3/4/2025,5,1,0,Spring,14,436.6,124.97
3/4/2025,6,1,0,Spring,16.3,485.14,122.51
3/4/2025,7,1,0,Spring,14.8,518.03,124.67
3/4/2025,8,1,0,Spring,24.5,462.71,137.3
3/4/2025,9,1,0,Spring,16.8,385.02,123.72
3/4/2025,10,1,0,Spring,20.2,403.66,125.42
3/4/2025,11,1,0,Spring,23.2,364.21,170.52
3/4/2025,12,1,0,Spring,23.4,533.07,149.3
3/4/2025,13,1,0,Spring,14.2,587.87,141.29
3/4/2025,14,1,0,Spring,19.3,496.86,182.49
3/4/2025,15,1,0,Spring,17.9,426.91,113.29
3/4/2025,16,1,0,Spring,14.2,417.91,178.17
3/4/2025,17,1,0,Spring,26.7,424.54,173.18
3/4/2025,18,1,0,Spring,18.5,472.49,140.36
3/4/2025,19,1,0,Spring,16.3,588.67,192.24
3/4/2025,20,1,0,Spring,20.7,471.48,192.72
3/4/2025,21,1,0,Spring,19.6,588.65,151.71
3/4/2025,22,1,0,Spring,13.7,441.59,133.91
3/4/2025,23,1,0,Spring,14.1,376.77,185.08
3/5/2025,0,2,0,Spring,13,559.24,178.12
3/5/2025,1,2,0,Spring,13.9,401.34,187.41
3/5/2025,2,2,0,Spring,11.8,503.9,129.06
3/5/2025,3,2,0,Spring,10.6,557.07,199.08
3/5/2025,4,2,0,Spring,15.3,374.23,129.91
3/5/2025,5,2,0,Spring,11.1,397.49,207.37
3/5/2025,6,2,0,Spring,12.6,476.46,135.28
3/5/2025,7,2,0,Spring,14.5,466.63,144.93
3/5/2025,8,2,0,Spring,13.1,586.22,145.69
3/5/2025,9,2,0,Spring,21.4,446.47,205.23
3/5/2025,10,2,0,Spring,11,555.54,182.1
3/5/2025,11,2,0,Spring,17.7,599.11,108.14
3/5/2025,12,2,0,Spring,12.4,596.93,168.5
3/5/2025,13,2,0,Spring,25.1,387.34,146.44
3/5/2025,14,2,0,Spring,23.8,586.46,179.38
3/5/2025,15,2,0,Spring,23,547.48,115.55
3/5/2025,16,2,0,Spring,19.8,505.94,199.72
3/5/2025,17,2,0,Spring,18.1,552.62,205.95
3/5/2025,18,2,0,Spring,12.7,380.27,144.83
3/5/2025,19,2,0,Spring,23.6,446.43,215.41
3/5/2025,20,2,0,Spring,23,557.76,216.09
3/5/2025,21,2,0,Spring,16.6,498.41,156.98
3/5/2025,22,2,0,Spring,13.2,577.89,212.51
3/5/2025,23,2,0,Spring,13.2,481.72,217.83
3/6/2025,0,3,0,Spring,20.3,489.16,140.08
3/6/2025,1,3,0,Spring,10.8,512.03,212.96
3/6/2025,2,3,0,Spring,21.2,492.04,130.32
3/6/2025,3,3,0,Spring,13.1,380.64,118.46
3/6/2025,4,3,0,Spring,12.4,456.67,110.82
3/6/2025,5,3,0,Spring,18.3,447.36,125.3
3/6/2025,6,3,0,Spring,19.3,572.16,216.98
3/6/2025,7,3,0,Spring,14.6,515.02,161.91
3/6/2025,8,3,0,Spring,20.5,576.67,222.89
3/6/2025,9,3,0,Spring,18.6,465.21,218
3/6/2025,10,3,0,Spring,21.4,418.73,212.25
3/6/2025,11,3,0,Spring,16,489.45,116.27
3/6/2025,12,3,0,Spring,16.7,510.66,175.74
3/6/2025,13,3,0,Spring,20.1,446,130.1
3/6/2025,14,3,0,Spring,17.9,480.68,127.85
3/6/2025,15,3,0,Spring,21.6,599.79,135.81
3/6/2025,16,3,0,Spring,21.6,433.29,145.76
3/6/2025,17,3,0,Spring,16.9,504.32,110.69
3/6/2025,18,3,0,Spring,17.3,508.88,176.14
3/6/2025,19,3,0,Spring,20.9,472.07,215.66
3/6/2025,20,3,0,Spring,14.4,398.64,123.21
3/6/2025,21,3,0,Spring,17.5,352.73,214.14
3/6/2025,22,3,0,Spring,21.5,428.43,167.41
3/6/2025,23,3,0,Spring,21.7,406.2,216.1
3/7/2025,0,4,0,Spring,23.1,386.97,133.91
3/7/2025,1,4,0,Spring,11.5,518.28,121.68
3/7/2025,2,4,0,Spring,18.1,368,108.46
3/7/2025,3,4,0,Spring,16.9,576.75,147.7
3/7/2025,4,4,0,Spring,22.9,361.95,165.37
3/7/2025,5,4,0,Spring,16.1,371.89,124.2
3/7/2025,6,4,0,Spring,21.8,556.17,147.4
3/7/2025,7,4,0,Spring,22.6,401.53,160.78
3/7/2025,8,4,0,Spring,20.9,410.45,181.1
3/7/2025,9,4,0,Spring,16.2,385.91,159.87
3/7/2025,10,4,0,Spring,14.4,568.3,189.83
3/7/2025,11,4,0,Spring,11.9,356.99,190.89
3/7/2025,12,4,0,Spring,22.1,588.75,146.6
3/7/2025,13,4,0,Spring,20.3,535.66,170.6
3/7/2025,14,4,0,Spring,22.5,441.26,174.67
3/7/2025,15,4,0,Spring,20.1,561.27,205.93
3/7/2025,16,4,0,Spring,21.1,525.76,148.14
3/7/2025,17,4,0,Spring,20.8,439.57,215.19
3/7/2025,18,4,0,Spring,23.1,481.68,175.53
3/7/2025,19,4,0,Spring,17.2,487.91,203.59
3/7/2025,20,4,0,Spring,20.1,481.47,142.75
3/7/2025,21,4,0,Spring,21.5,365.94,124.76
3/7/2025,22,4,0,Spring,22.9,365.74,221.52
3/7/2025,23,4,0,Spring,18.1,395.77,211.02
3/8/2025,0,5,1,Spring,19.1,424.91,139.42
3/8/2025,1,5,1,Spring,21.9,704.9,186.41
3/8/2025,2,5,1,Spring,20.6,452.65,199.82
3/8/2025,3,5,1,Spring,24.8,580.97,237.64
3/8/2025,4,5,1,Spring,24.9,681.78,146.7
3/8/2025,5,5,1,Spring,22.1,603.2,147.35
3/8/2025,6,5,1,Spring,11.9,634.03,147.52
3/8/2025,7,5,1,Spring,14.1,716.04,240.62
3/8/2025,8,5,1,Spring,19.7,445.2,220.26
3/8/2025,9,5,1,Spring,14.1,488.02,172.17
3/8/2025,10,5,1,Spring,15.6,622.74,214.14
3/8/2025,11,5,1,Spring,24.5,719.05,143.47
3/8/2025,12,5,1,Spring,14.3,667.62,138.2
3/8/2025,13,5,1,Spring,13.2,502.92,238.19
3/8/2025,14,5,1,Spring,25,586.2,154.48
3/8/2025,15,5,1,Spring,14,554.42,150.23
3/8/2025,16,5,1,Spring,18.8,511.91,136.14
3/8/2025,17,5,1,Spring,16.1,582.15,155.11
3/8/2025,18,5,1,Spring,17,522.46,130.02
3/8/2025,19,5,1,Spring,18.5,536.5,217.21
3/8/2025,20,5,1,Spring,25.1,672.61,202.39
3/8/2025,21,5,1,Spring,18.3,657.33,201
3/8/2025,22,5,1,Spring,22.1,682.29,191.11
3/8/2025,23,5,1,Spring,14.9,470.95,214.64
3/9/2025,0,6,1,Spring,20.9,494.68,177.08
3/9/2025,1,6,1,Spring,14.3,500.34,173.64
3/9/2025,2,6,1,Spring,23.8,447.55,224.37
3/9/2025,3,6,1,Spring,11,578.77,127.15
3/9/2025,4,6,1,Spring,22.1,508.94,135.5
3/9/2025,5,6,1,Spring,20.1,436.97,120.39
3/9/2025,6,6,1,Spring,23.9,421.34,166.95
3/9/2025,7,6,1,Spring,20.1,594.71,244.09
3/9/2025,8,6,1,Spring,22.6,610.43,154.08
3/9/2025,9,6,1,Spring,17.5,581.55,138.82
3/9/2025,10,6,1,Spring,17.4,606.49,132.35
3/9/2025,11,6,1,Spring,19.9,687.32,164.2
3/9/2025,12,6,1,Spring,24,461.59,232.36
3/9/2025,13,6,1,Spring,25.1,427.87,160.34
3/9/2025,14,6,1,Spring,20.4,607.87,149.13
3/9/2025,15,6,1,Spring,21.3,585.48,171.72
3/9/2025,16,6,1,Spring,17,615.04,184.36
3/9/2025,17,6,1,Spring,19.8,539.39,160.81
3/9/2025,18,6,1,Spring,21.4,423,183.26
3/9/2025,19,6,1,Spring,17.2,582.65,200.49
3/9/2025,20,6,1,Spring,15.2,454.2,138.22
3/9/2025,21,6,1,Spring,21.6,454.34,129.39
3/9/2025,22,6,1,Spring,22.4,513.97,147.37
3/9/2025,23,6,1,Spring,21.3,491.49,172.56
3/10/2025,0,0,0,Spring,19.4,495.64,201.85
3/10/2025,1,0,0,Spring,16.7,435.78,152.02
3/10/2025,2,0,0,Spring,17.7,500.39,113.24
3/10/2025,3,0,0,Spring,21.3,382.49,149.84
3/10/2025,4,0,0,Spring,16.6,575.41,162.47
3/10/2025,5,0,0,Spring,21.9,401.13,178.89
3/10/2025,6,0,0,Spring,14.6,375.9,203.53
3/10/2025,7,0,0,Spring,18.1,534.66,163.32
3/10/2025,8,0,0,Spring,17.6,577.95,181.64
3/10/2025,9,0,0,Spring,17.1,473.23,137.61
3/10/2025,10,0,0,Spring,24.3,422.38,138.69
3/10/2025,11,0,0,Spring,16.4,511.11,200.23
3/10/2025,12,0,0,Spring,21,544.16,165.71
3/10/2025,13,0,0,Spring,17.7,378.26,154.25
3/10/2025,14,0,0,Spring,13.2,597.57,153.86
3/10/2025,15,0,0,Spring,24.5,592.45,162.04
3/10/2025,16,0,0,Spring,24.7,536.66,192.73
3/10/2025,17,0,0,Spring,11.5,547.81,212.44
3/10/2025,18,0,0,Spring,12.4,541.65,155.69
3/10/2025,19,0,0,Spring,14.8,580.94,142.75
3/10/2025,20,0,0,Spring,21.1,506.39,209.36
3/10/2025,21,0,0,Spring,14,531.84,223.21
3/10/2025,22,0,0,Spring,22.2,459.95,142.89
3/10/2025,23,0,0,Spring,21.5,587,114.44
3/11/2025,0,1,0,Spring,20.7,445.33,153.54
3/11/2025,1,1,0,Spring,20.3,545.82,224.97
3/11/2025,2,1,0,Spring,20.3,512.89,118.25
3/11/2025,3,1,0,Spring,21.4,483.5,206.76
3/11/2025,4,1,0,Spring,18.3,463.16,185.07
3/11/2025,5,1,0,Spring,20,422.63,136.12
3/11/2025,6,1,0,Spring,21.7,412.14,169.04
3/11/2025,7,1,0,Spring,22.2,561.88,162.8
3/11/2025,8,1,0,Spring,24.1,497.26,185.28
3/11/2025,9,1,0,Spring,14.3,496.69,203.71
3/11/2025,10,1,0,Spring,22,374.85,207.63
3/11/2025,11,1,0,Spring,24.1,409.8,166.35
3/11/2025,12,1,0,Spring,22.4,592.17,142.74
3/11/2025,13,1,0,Spring,20.3,352.86,180.5
3/11/2025,14,1,0,Spring,13.7,567.23,159.61
3/11/2025,15,1,0,Spring,20.2,419.69,224.69
3/11/2025,16,1,0,Spring,15.2,462.12,135.98
3/11/2025,17,1,0,Spring,16.5,522.43,165.41
3/11/2025,18,1,0,Spring,20.7,356.16,151.48
3/11/2025,19,1,0,Spring,18,418.31,152.77
3/11/2025,20,1,0,Spring,24.4,488.56,133.1
3/11/2025,21,1,0,Spring,16.7,469.22,166.57
3/11/2025,22,1,0,Spring,18.8,431,152.55
3/11/2025,23,1,0,Spring,14.8,513.77,123.35
3/12/2025,0,2,0,Spring,13.6,512.72,145.44
3/12/2025,1,2,0,Spring,17.4,565.88,155.01
3/12/2025,2,2,0,Spring,12.8,519.44,115.42
3/12/2025,3,2,0,Spring,26.6,574.73,210.15
3/12/2025,4,2,0,Spring,15.5,499.89,192.6
3/12/2025,5,2,0,Spring,22.8,421.12,113.24
3/12/2025,6,2,0,Spring,21.5,456.65,220.3
3/12/2025,7,2,0,Spring,15.3,470.07,130.62
3/12/2025,8,2,0,Spring,19.9,421.79,212.44
3/12/2025,9,2,0,Spring,17.7,587.7,126.06
3/12/2025,10,2,0,Spring,16.7,473.92,183.06
3/12/2025,11,2,0,Spring,13.9,561.29,210.45
3/12/2025,12,2,0,Spring,13.6,567.87,141.02
3/12/2025,13,2,0,Spring,24.7,495.49,123.53
3/12/2025,14,2,0,Spring,24.1,491.24,223.5
3/12/2025,15,2,0,Spring,20.6,571.69,184.16
3/12/2025,16,2,0,Spring,20.9,428.46,207.72
3/12/2025,17,2,0,Spring,15.6,565.14,224.85
3/12/2025,18,2,0,Spring,17.7,467.46,115.12
3/12/2025,19,2,0,Spring,16.8,521.21,138.06
3/12/2025,20,2,0,Spring,22.5,360.88,132.71
3/12/2025,21,2,0,Spring,25.3,383.31,114.97
3/12/2025,22,2,0,Spring,21.5,404.61,129.37
3/12/2025,23,2,0,Spring,16.6,595.64,163.22
3/13/2025,0,3,0,Spring,21.3,433.4,110.33
3/13/2025,1,3,0,Spring,17.1,422.77,179.33
3/13/2025,2,3,0,Spring,17,581.04,145.73
3/13/2025,3,3,0,Spring,13.3,480.99,149.88
3/13/2025,4,3,0,Spring,17.8,401.81,109.11
3/13/2025,5,3,0,Spring,23.8,571.03,161.96
3/13/2025,6,3,0,Spring,24.4,505.13,171.48
3/13/2025,7,3,0,Spring,14.2,454.6,182.11
3/13/2025,8,3,0,Spring,17.1,530.66,216.4
3/13/2025,9,3,0,Spring,24.1,554.41,136.25
3/13/2025,10,3,0,Spring,19.9,573.96,218.13
3/13/2025,11,3,0,Spring,21.8,580.09,218.99
3/13/2025,12,3,0,Spring,21.8,357.43,168.31
3/13/2025,13,3,0,Spring,20.1,459.83,130.55
3/13/2025,14,3,0,Spring,19.6,419.65,111.01
3/13/2025,15,3,0,Spring,19.7,445.04,191.12
3/13/2025,16,3,0,Spring,17.6,395.12,186.95
3/13/2025,17,3,0,Spring,11.8,470.48,148.58
3/13/2025,18,3,0,Spring,17.6,515.54,215.4
3/13/2025,19,3,0,Spring,11.5,391.58,146.24
3/13/2025,20,3,0,Spring,21.5,398,125.3
3/13/2025,21,3,0,Spring,11.8,504.67,166.86
3/13/2025,22,3,0,Spring,15.3,402.98,134.35
3/13/2025,23,3,0,Spring,18.7,460.95,114.52
3/14/2025,0,4,0,Spring,14.9,467.78,143.79
3/14/2025,1,4,0,Spring,16.2,481.84,164.56
3/14/2025,2,4,0,Spring,17,358.43,177.4
3/14/2025,3,4,0,Spring,22,416.99,223.42
3/14/2025,4,4,0,Spring,13,564.35,116.66
3/14/2025,5,4,0,Spring,21.8,582.08,163.09
3/14/2025,6,4,0,Spring,22.6,531.67,199.4
3/14/2025,7,4,0,Spring,25,384.73,199.08
3/14/2025,8,4,0,Spring,17,352.73,144.37
3/14/2025,9,4,0,Spring,19.1,411.01,118.4
3/14/2025,10,4,0,Spring,23.5,368.97,164.59
3/14/2025,11,4,0,Spring,21.5,545.68,162.42
3/14/2025,12,4,0,Spring,14.5,487.27,193.85
3/14/2025,13,4,0,Spring,13.8,479.39,133.37
3/14/2025,14,4,0,Spring,20.6,368.71,203.82
3/14/2025,15,4,0,Spring,23.5,378.81,180.59
3/14/2025,16,4,0,Spring,15.2,393.23,173.22
3/14/2025,17,4,0,Spring,17.4,510.02,184.58
3/14/2025,18,4,0,Spring,14.8,381.16,121.66
3/14/2025,19,4,0,Spring,24.2,462.14,162.73
3/14/2025,20,4,0,Spring,11,365.91,214.07
3/14/2025,21,4,0,Spring,19.4,384.33,114.8
3/14/2025,22,4,0,Spring,15.3,492.35,123.18
3/14/2025,23,4,0,Spring,20,521.03,138.95
3/15/2025,0,5,1,Spring,20.2,639.52,219.8
3/15/2025,1,5,1,Spring,13.3,500.54,229.37
3/15/2025,2,5,1,Spring,20.6,631.93,166.67
3/15/2025,3,5,1,Spring,18.1,653.6,140.8
3/15/2025,4,5,1,Spring,18.4,421.45,151.56
3/15/2025,5,5,1,Spring,17.8,561.71,137.68
3/15/2025,6,5,1,Spring,25.2,455.7,246.13
3/15/2025,7,5,1,Spring,14.1,523.41,136.3
3/15/2025,8,5,1,Spring,13.8,671.22,171.46
3/15/2025,9,5,1,Spring,17,637.3,138.45
3/15/2025,10,5,1,Spring,14.2,557.1,153.39
3/15/2025,11,5,1,Spring,20.5,692.51,247.79
3/15/2025,12,5,1,Spring,13.1,506.29,172.46
3/15/2025,13,5,1,Spring,18.5,601.5,124.48
3/15/2025,14,5,1,Spring,22.8,693.85,182.36
3/15/2025,15,5,1,Spring,14.7,431.15,132.26
3/15/2025,16,5,1,Spring,23.3,685.74,168.87
3/15/2025,17,5,1,Spring,13,645.1,172.7
3/15/2025,18,5,1,Spring,22.2,702.74,243.94
3/15/2025,19,5,1,Spring,24.6,587.18,196.23
3/15/2025,20,5,1,Spring,12.5,451.88,230.03
3/15/2025,21,5,1,Spring,22.2,463.69,208.6
3/15/2025,22,5,1,Spring,19.1,582.48,168.27
3/15/2025,23,5,1,Spring,17.3,671.4,169.81
3/16/2025,0,6,1,Spring,19.4,627.42,219.76
3/16/2025,1,6,1,Spring,13.5,644.53,120.8
3/16/2025,2,6,1,Spring,23.4,463.59,230.04
3/16/2025,3,6,1,Spring,19.6,463.09,224.65
3/16/2025,4,6,1,Spring,16.3,540.41,124.02
3/16/2025,5,6,1,Spring,15.7,611.56,239.92
3/16/2025,6,6,1,Spring,13.9,590.53,236.15
3/16/2025,7,6,1,Spring,18.3,511.22,150.11
3/16/2025,8,6,1,Spring,14.8,575.91,138.92
3/16/2025,9,6,1,Spring,17,532.26,144.29
3/16/2025,10,6,1,Spring,25,461.57,224.64
3/16/2025,11,6,1,Spring,22.2,481.12,185.44
3/16/2025,12,6,1,Spring,18.7,508.05,144.84
3/16/2025,13,6,1,Spring,20.6,590.54,237.82
3/16/2025,14,6,1,Spring,13.7,426.75,120.36
3/16/2025,15,6,1,Spring,20.5,637.78,227.38
3/16/2025,16,6,1,Spring,11.6,484.68,242.49
3/16/2025,17,6,1,Spring,12,537.92,170.52
3/16/2025,18,6,1,Spring,13.5,465.94,174.64
3/16/2025,19,6,1,Spring,13.4,475.96,136.07
3/16/2025,20,6,1,Spring,22.5,655.41,128.03
3/16/2025,21,6,1,Spring,14.5,466.66,221.49
3/16/2025,22,6,1,Spring,22.6,653.75,242.48
3/16/2025,23,6,1,Spring,20.5,483.73,245.16
3/17/2025,0,0,0,Spring,21,518.34,176.31
3/17/2025,1,0,0,Spring,22.9,372.17,215.85
3/17/2025,2,0,0,Spring,16.2,548.87,188.22
3/17/2025,3,0,0,Spring,15.7,491.56,114.64
3/17/2025,4,0,0,Spring,15.9,416.73,163.6
3/17/2025,5,0,0,Spring,18.6,458.79,179.5
3/17/2025,6,0,0,Spring,15.4,394.85,148.62
3/17/2025,7,0,0,Spring,21.3,538.41,129.49
3/17/2025,8,0,0,Spring,13.7,596.28,179.55
3/17/2025,9,0,0,Spring,16.9,586.92,190.16
3/17/2025,10,0,0,Spring,22.1,499.91,221.32
3/17/2025,11,0,0,Spring,20.7,442.07,119.83
3/17/2025,12,0,0,Spring,17.6,535.26,128.09
3/17/2025,13,0,0,Spring,21.5,526.73,131.82
3/17/2025,14,0,0,Spring,24.1,442.63,131.05
3/17/2025,15,0,0,Spring,14.1,536.46,151.22
3/17/2025,16,0,0,Spring,16.4,584.36,187.23
3/17/2025,17,0,0,Spring,10.7,453.2,222.49
3/17/2025,18,0,0,Spring,18,561.39,135.13
3/17/2025,19,0,0,Spring,18.1,418.97,210.77
3/17/2025,20,0,0,Spring,21.2,578.64,113.41
3/17/2025,21,0,0,Spring,16.4,402.84,174.51
3/17/2025,22,0,0,Spring,15,431.99,157.47
3/17/2025,23,0,0,Spring,20.1,509.01,173.88
3/18/2025,0,1,0,Spring,18.1,419.48,158.55
3/18/2025,1,1,0,Spring,22.2,510.52,166.92
3/18/2025,2,1,0,Spring,18.6,428.35,182.59
3/18/2025,3,1,0,Spring,13.7,366.4,113.51
3/18/2025,4,1,0,Spring,19.2,361.2,207.59
3/18/2025,5,1,0,Spring,21.3,455.17,212.29
3/18/2025,6,1,0,Spring,18.7,441.42,167.19
3/18/2025,7,1,0,Spring,15.4,510.54,121.37
3/18/2025,8,1,0,Spring,16.4,569.35,167.35
3/18/2025,9,1,0,Spring,21.1,493.34,195.08
3/18/2025,10,1,0,Spring,20.1,369.16,161.08
3/18/2025,11,1,0,Spring,10.6,351.7,136.67
3/18/2025,12,1,0,Spring,20.7,493.58,109.78
3/18/2025,13,1,0,Spring,24,499.01,201.25
3/18/2025,14,1,0,Spring,20.2,596.46,165.22
3/18/2025,15,1,0,Spring,12.4,554.31,115.28
3/18/2025,16,1,0,Spring,24.3,390.01,144.01
3/18/2025,17,1,0,Spring,16.5,561.44,109.69
3/18/2025,18,1,0,Spring,15.3,558,159.39
3/18/2025,19,1,0,Spring,18.6,524.45,175.43
3/18/2025,20,1,0,Spring,14.2,428.08,173.55
3/18/2025,21,1,0,Spring,24.6,566.4,136.75
3/18/2025,22,1,0,Spring,19.6,547.21,179.44
3/18/2025,23,1,0,Spring,19.7,451.16,165.91
3/19/2025,0,2,0,Spring,19,397.7,119.3
3/19/2025,1,2,0,Spring,22.3,400.63,152.45
3/19/2025,2,2,0,Spring,25.4,369.83,173.28
3/19/2025,3,2,0,Spring,26.1,553.4,116.75
3/19/2025,4,2,0,Spring,19.9,425.31,164.21
3/19/2025,5,2,0,Spring,15.6,356.09,109.53
3/19/2025,6,2,0,Spring,17.6,369.62,144.48
3/19/2025,7,2,0,Spring,23.7,575.99,213.07
3/19/2025,8,2,0,Spring,22.2,415.25,180.81
3/19/2025,9,2,0,Spring,23,426.24,154.58
3/19/2025,10,2,0,Spring,15.2,374.88,191.98
3/19/2025,11,2,0,Spring,15.3,425.44,116.21
3/19/2025,12,2,0,Spring,18.2,469.48,190.85
3/19/2025,13,2,0,Spring,11.7,442.39,176.78
3/19/2025,14,2,0,Spring,21.7,399.4,156.92
3/19/2025,15,2,0,Spring,15.8,409.21,180.26
3/19/2025,16,2,0,Spring,23.4,569.68,164.16
3/19/2025,17,2,0,Spring,20.8,466.34,158.9
3/19/2025,18,2,0,Spring,19.8,578.23,125.04
3/19/2025,19,2,0,Spring,21.6,451.08,224.82
3/19/2025,20,2,0,Spring,21.2,415.75,212.79
3/19/2025,21,2,0,Spring,16.4,448.32,211.92
3/19/2025,22,2,0,Spring,14.5,481.52,209.19
3/19/2025,23,2,0,Spring,17.3,541.09,148.25
3/20/2025,0,3,0,Spring,22.2,491.68,114.29
3/20/2025,1,3,0,Spring,17,401.11,196.32
3/20/2025,2,3,0,Spring,22.3,396.7,182.81
3/20/2025,3,3,0,Spring,20.9,393.57,187.13
3/20/2025,4,3,0,Spring,18.4,384.81,124.95
3/20/2025,5,3,0,Spring,21.7,391.51,215.16
3/20/2025,6,3,0,Spring,24.3,419.73,158.25
3/20/2025,7,3,0,Spring,17.8,491.19,147.04
3/20/2025,8,3,0,Spring,13.1,440.82,220.08
3/20/2025,9,3,0,Spring,20.2,585.5,185.32
3/20/2025,10,3,0,Spring,22.1,420.05,160.87
3/20/2025,11,3,0,Spring,17.9,558.98,112.89
3/20/2025,12,3,0,Spring,17,454.41,151.97
3/20/2025,13,3,0,Spring,16.1,471.15,202.89
3/20/2025,14,3,0,Spring,17.5,420.83,206.07
3/20/2025,15,3,0,Spring,14.5,572.05,179.75
3/20/2025,16,3,0,Spring,14.7,482.06,150.4
3/20/2025,17,3,0,Spring,20.7,599.63,133.27
3/20/2025,18,3,0,Spring,25.1,427.06,109.85
3/20/2025,19,3,0,Spring,20.9,533.81,137.49
3/20/2025,20,3,0,Spring,17.3,528.43,163.42
3/20/2025,21,3,0,Spring,16.7,449.15,192.58
3/20/2025,22,3,0,Spring,19.5,482.31,171.89
3/20/2025,23,3,0,Spring,24.4,575.21,141.91
3/21/2025,0,4,0,Spring,22.5,502.35,119.23
3/21/2025,1,4,0,Spring,17.9,389.31,185.44
3/21/2025,2,4,0,Spring,22.6,456.03,170.35
3/21/2025,3,4,0,Spring,23.8,492.76,120.41
3/21/2025,4,4,0,Spring,18.8,588.74,183.49
3/21/2025,5,4,0,Spring,23.6,382.25,141.22
3/21/2025,6,4,0,Spring,17,419.95,200.41
3/21/2025,7,4,0,Spring,17.1,369.35,110.52
3/21/2025,8,4,0,Spring,12.7,590.72,223.02
3/21/2025,9,4,0,Spring,13.8,446.45,122.85
3/21/2025,10,4,0,Spring,11.5,437.01,156.36
3/21/2025,11,4,0,Spring,22.5,358.42,123.45
3/21/2025,12,4,0,Spring,17.8,555.05,172.65
3/21/2025,13,4,0,Spring,17.4,566.97,158.1
3/21/2025,14,4,0,Spring,21.5,405.87,119.81
3/21/2025,15,4,0,Spring,24.5,512.95,149.96
3/21/2025,16,4,0,Spring,12.8,532.85,167.1
3/21/2025,17,4,0,Spring,18.7,590.26,162.32
3/21/2025,18,4,0,Spring,13.8,350.11,171.04
3/21/2025,19,4,0,Spring,24.2,397.58,200.09
3/21/2025,20,4,0,Spring,21.9,486.2,180.69
3/21/2025,21,4,0,Spring,20.3,465.53,159.64
3/21/2025,22,4,0,Spring,14.6,446.04,130.49
3/21/2025,23,4,0,Spring,21.4,543.15,135.02
3/22/2025,0,5,1,Spring,15.5,636.49,227.55
3/22/2025,1,5,1,Spring,20.9,607.74,235.35
3/22/2025,2,5,1,Spring,14.8,536.44,136.97
3/22/2025,3,5,1,Spring,12.4,487.62,242.65
3/22/2025,4,5,1,Spring,19.9,508,123.34
3/22/2025,5,5,1,Spring,19.5,465.82,223.18
3/22/2025,6,5,1,Spring,23.4,559.23,133.27
3/22/2025,7,5,1,Spring,22.1,719.32,136.72
3/22/2025,8,5,1,Spring,11.6,622.62,170.22
3/22/2025,9,5,1,Spring,14.9,662.56,168.57
3/22/2025,10,5,1,Spring,21.8,671.65,179.72
